query_table,candidate_table,query_column,candidate_column,joinable_level,column_joinable
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027355__22.csv,CEILOMTR_ELEV,CEILOMTR_ELEV,4,NO
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027355__22.csv,CEILOMTR_ELEV,CEILOMTR_ELEV,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000027355__22.csv,CEILOMTR_ELEV,CEILOMTR_ELEV,4,NO
CAN_CSV0000000000001487__9.csv,CAN_CSV0000000000027355__22.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027355__22.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000027355__22.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1,4,NO
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027355__22.csv,PCPN_AMT_PST6HRS,PCPN_AMT_PST6HRS,4,NO
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027355__22.csv,PCPN_AMT_PST6HRS,PCPN_AMT_PST6HRS,4,NO
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027355__22.csv,PCPN_AMT_PST6HRS,PCPN_AMT_PST6HRS,4,NO
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000001487__9.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000027353__2.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000027355__11.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000027355__22.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI,4,YES
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027355__22.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__35.csv,CAN_CSV0000000000027355__22.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027355__22.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027355__22.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027355__22.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001797__36.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001787__6.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001787__5.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001787__0.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001797__21.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001797__5.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__45.csv,CAN_CSV0000000000001724__8.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001797__43.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001909__5.csv,CAN_CSV0000000000001909__8.csv,award_date,award_date,4,YES
CAN_CSV0000000000001909__4.csv,CAN_CSV0000000000001909__5.csv,date-file-published,date-file-published,4,YES
CAN_CSV0000000000001909__5.csv,CAN_CSV0000000000001960__0.csv,date-file-published,date-file-published,4,YES
CAN_CSV0000000000001313__5.csv,CAN_CSV0000000000001313__9.csv,LocationDescription,LocationDescription,4,NO
CAN_CSV0000000000001313__5.csv,CAN_CSV0000000000001313__9.csv,NoAircraftInvolved,NoAircraftInvolved,4,YES
CAN_CSV0000000000001313__5.csv,CAN_CSV0000000000001313__9.csv,DeployedEnum,DeployedEnum,4,NO
CAN_CSV0000000000001313__5.csv,CAN_CSV0000000000001313__9.csv,TotalUnknownCount,TotalUnknownCount,4,NO
CAN_CSV0000000000001313__23.csv,CAN_CSV0000000000001313__5.csv,IIC_FullName,IIC_FullName,4,YES
CAN_CSV0000000000001358__23.csv,CAN_CSV0000000000001358__9.csv,GPS Speed (Kn),GPS Speed (Kn),4,NO
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001797__25.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001797__25.csv,CAN_CSV0000000000001797__36.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__6.csv,CAN_CSV0000000000001797__25.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__5.csv,CAN_CSV0000000000001797__25.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__0.csv,CAN_CSV0000000000001797__25.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001797__21.csv,CAN_CSV0000000000001797__25.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001759__14.csv,CAN_CSV0000000000001780__17.csv,2D14P Redfish Creek,2D14P Redfish Creek,4,NO
CAN_CSV0000000000001759__14.csv,CAN_CSV0000000000001780__1.csv,2E07P Grano Creek,2E07P Grano Creek,4,NO
CAN_CSV0000000000001759__14.csv,CAN_CSV0000000000001780__12.csv,2E07P Grano Creek,2E07P Grano Creek,4,NO
CAN_CSV0000000000001759__14.csv,CAN_CSV0000000000001780__4.csv,2E07P Grano Creek,2E07P Grano Creek,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__23.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__35.csv,CAN_CSV0000000000027346__28.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__9.csv,CAN_CSV0000000000027346__28.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__20.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027346__28.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__21.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027354__6.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027346__28.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027353__2.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027355__11.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000001487__9.csv,CAN_CSV0000000000027346__28.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027346__28.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000027346__23.csv,CAN_CSV0000000000027346__28.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__23.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__35.csv,CAN_CSV0000000000027346__28.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__20.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027346__28.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027349__21.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__9.csv,CAN_CSV0000000000027346__28.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027346__28.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS,4,NO
CAN_CSV0000000000027346__28.csv,CAN_CSV0000000000027353__2.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS,4,NO
USA_CSV0000000000037169__18.csv,USA_CSV0000000000037169__7.csv,SHR_LAB_SW,SHR_LAB_SW,4,NO
USA_CSV0000000000036154__19.csv,USA_CSV0000000000037169__7.csv,SSA_STATE_CD,SSA_STATE_CD,4,YES
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__35.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__34.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__24.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1HR_QA,PCPN_AMT_PST1HR_QA,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__23.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__35.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__9.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__20.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__31.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__21.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__35.csv,PCPN_AMT_PST1MT_QA,PCPN_AMT_PST1MT_QA,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1MT_QA,PCPN_AMT_PST1MT_QA,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1MT_QA,PCPN_AMT_PST1MT_QA,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__34.csv,PCPN_AMT_PST1MT_QA,PCPN_AMT_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__31.csv,PCPN_AMT_PST1MT_QA,PCPN_AMT_PST1MT_QA,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__23.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000001487__35.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__20.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__31.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001487__31.csv,CAN_CSV0000000000027349__21.csv,DNSTY_ALTD,DNSTY_ALTD,4,NO
CAN_CSV0000000000001724__21.csv,CAN_CSV0000000000001797__5.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__21.csv,CAN_CSV0000000000001724__45.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__21.csv,CAN_CSV0000000000001797__43.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__21.csv,CAN_CSV0000000000001797__13.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__21.csv,CAN_CSV0000000000001787__8.csv,RentLocation,RentLocation,4,YES
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,STATE_ROAD,STATE_ROAD,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,DRIVER_COUNT_75PLUS,DRIVER_COUNT_75PLUS,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,DRIVER_COUNT_75PLUS,DRIVER_COUNT_75PLUS,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,HIT_FIXED_OBJECT,HIT_FIXED_OBJECT,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,NTFY_HIWY_MAINT,NTFY_HIWY_MAINT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,RUNNING_STOP_SIGN,RUNNING_STOP_SIGN,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,RUNNING_STOP_SIGN,RUNNING_STOP_SIGN,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,SIGNALIZED_INT,SIGNALIZED_INT,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,SIGNALIZED_INT,SIGNALIZED_INT,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,SCH_ZONE_IND,SCH_ZONE_IND,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,INJURY_OR_FATAL,INJURY_OR_FATAL,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,UNK_INJ_PER_COUNT,UNK_INJ_PER_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,UNK_INJ_PER_COUNT,UNK_INJ_PER_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,TAILGATING,TAILGATING,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,TAILGATING,TAILGATING,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,TAILGATING,TAILGATING,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,WORK_ZONE_IND,WORK_ZONE_IND,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,MUNICIPALITY,MUNICIPALITY,4,YES
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,MUNICIPALITY,MUNICIPALITY,4,YES
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,MUNICIPALITY,MUNICIPALITY,4,YES
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,UNK_INJ_DEG_COUNT,UNK_INJ_DEG_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,FIRE_IN_VEHICLE,FIRE_IN_VEHICLE,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,FIRE_IN_VEHICLE,FIRE_IN_VEHICLE,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,INJURY_COUNT,INJURY_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,INJURY_COUNT,INJURY_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,ROADWAY_COUNTY,ROADWAY_COUNTY,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,ROADWAY_COUNTY,ROADWAY_COUNTY,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,MOTORCYCLE_COUNT,MOTORCYCLE_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,MOTORCYCLE_COUNT,MOTORCYCLE_COUNT,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,DRUGGED_DRIVER,DRUGGED_DRIVER,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,DRUGGED_DRIVER,DRUGGED_DRIVER,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,DRUGGED_DRIVER,DRUGGED_DRIVER,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,SHLDR_RELATED,SHLDR_RELATED,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,POLICE_AGCY,POLICE_AGCY,4,YES
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,HEAVY_TRUCK_COUNT,HEAVY_TRUCK_COUNT,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,MAJ_INJ_COUNT,MAJ_INJ_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,MAJ_INJ_COUNT,MAJ_INJ_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,MAJ_INJ_COUNT,MAJ_INJ_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,VEHICLE_COUNT,VEHICLE_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,VEHICLE_COUNT,VEHICLE_COUNT,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,PSP_REPORTED,PSP_REPORTED,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,PSP_REPORTED,PSP_REPORTED,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,NON_INTERSECTION,NON_INTERSECTION,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,NON_INTERSECTION,NON_INTERSECTION,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,NON_INTERSECTION,NON_INTERSECTION,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,BICYCLE_COUNT,BICYCLE_COUNT,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,VEHICLE_TOWED,VEHICLE_TOWED,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,PERSON_COUNT,PERSON_COUNT,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,PERSON_COUNT,PERSON_COUNT,4,NO
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,HIT_GDRAIL_END,HIT_GDRAIL_END,4,NO
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,MCYCLE_DEATH_COUNT,MCYCLE_DEATH_COUNT,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,HAZARDOUS_TRUCK,HAZARDOUS_TRUCK,4,NO
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__8.csv,HAZARDOUS_TRUCK,HAZARDOUS_TRUCK,4,NO
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__8.csv,CRASH_YEAR,CRASH_YEAR,4,YES
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,DRIVER_COUNT_20YR,DRIVER_COUNT_20YR,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__35.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000037101__3.csv,USA_CSV0000000000037101__35.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000034882__14.csv,USA_CSV0000000000037101__35.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000037101__16.csv,USA_CSV0000000000037101__35.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__35.csv,LANE_WIDTH,LANE_WIDTH,4,NO
USA_CSV0000000000037101__3.csv,USA_CSV0000000000037101__35.csv,NONATT_CODE,NONATT_CODE,4,YES
USA_CSV0000000000034882__9.csv,USA_CSV0000000000037101__35.csv,NONATT_CODE,NONATT_CODE,4,YES
USA_CSV0000000000037101__3.csv,USA_CSV0000000000037101__35.csv,TYPE_TERRAIN,TYPE_TERRAIN,4,YES
USA_CSV0000000000037101__16.csv,USA_CSV0000000000037101__35.csv,TYPE_TERRAIN,TYPE_TERRAIN,4,YES
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__35.csv,THROUGH_LANES,THROUGH_LANES,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__35.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000034882__14.csv,USA_CSV0000000000037101__35.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000034882__22.csv,USA_CSV0000000000037101__35.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__35.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__35.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000034882__14.csv,USA_CSV0000000000037101__35.csv,PEAK_PARKING,PEAK_PARKING,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__35.csv,PAVEMENT_TYPE,PAVEMENT_TYPE,4,YES
USA_CSV0000000000034882__14.csv,USA_CSV0000000000037101__35.csv,PAVEMENT_TYPE,PAVEMENT_TYPE,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__35.csv,PERC_SIGHT,PERC_SIGHT,4,NO
USA_CSV0000000000037101__20.csv,USA_CSV0000000000037101__35.csv,PERC_SIGHT,PERC_SIGHT,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__35.csv,YEAR_RECORD,YEAR_RECORD,4,YES
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__35.csv,YEAR_RECORD,YEAR_RECORD,4,YES
CAN_CSV0000000000001797__47.csv,CAN_CSV0000000000001797__5.csv,RentLocation,RentLocation,4,YES
CAN_CSV0000000000001724__45.csv,CAN_CSV0000000000001797__47.csv,RentLocation,RentLocation,4,YES
UK_CSV0000000000004838__14.csv,UK_CSV0000000000004838__3.csv,PARENT_UID,PARENT_UID,4,YES
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000027354__6.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000027353__2.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000027354__7.csv,DATA_ATTRIB_NOT,DATA_ATTRIB_NOT,4,NO
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027354__7.csv,LTNG_DIS_RMK,LTNG_DIS_RMK,4,YES
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027354__7.csv,LTNG_DIS_RMK,LTNG_DIS_RMK,4,YES
CAN_CSV0000000000027354__6.csv,CAN_CSV0000000000027354__7.csv,LTNG_DIS_RMK,LTNG_DIS_RMK,4,YES
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027354__7.csv,LTNG_DIS_RMK,LTNG_DIS_RMK,4,YES
CAN_CSV0000000000027353__17.csv,CAN_CSV0000000000027354__7.csv,LTNG_DIS_RMK,LTNG_DIS_RMK,4,YES
CAN_CSV0000000000027354__6.csv,CAN_CSV0000000000027354__7.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027354__7.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027353__2.csv,CAN_CSV0000000000027354__7.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027354__7.csv,CAN_CSV0000000000027355__11.csv,MIN_AIR_TEMP_PST1HR,MIN_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000027349__23.csv,CAN_CSV0000000000027354__7.csv,OBS_DATETIME_UTC,OBS_DATETIME_UTC,4,YES
CAN_CSV0000000000027349__20.csv,CAN_CSV0000000000027354__7.csv,OBS_DATETIME_UTC,OBS_DATETIME_UTC,4,YES
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027354__7.csv,OBS_DATETIME_UTC,OBS_DATETIME_UTC,4,YES
CAN_CSV0000000000027354__6.csv,CAN_CSV0000000000027354__7.csv,OBS_DATETIME_UTC,OBS_DATETIME_UTC,4,YES
CAN_CSV0000000000027349__21.csv,CAN_CSV0000000000027354__7.csv,OBS_DATETIME_UTC,OBS_DATETIME_UTC,4,YES
