TableName,Description
SG_CSV0000000000000587.csv,"The table ""SG_CSV0000000000000587.csv"" details the ""Actual"", ""Revised"", and ""Estimated"" financial allocations and expenditures of the ""Info-Communications and Media Development"" ministry within the ""Economic Development"" sector from 1997 to 2023, categorized by ""Development"" and ""Operating"" types, including the corresponding amounts and their percentages of GDP for each year."
SG_CSV0000000000001017.csv,"The table ""SG_CSV0000000000001017.csv"" contains archival information from the ""Singapore Chronicle and Commercial Register,"" including details about newspaper issues such as issue ID, date, and edition, as well as data about specific articles, including the page and article ID, title, and the first 50 words of the article's text, spanning issues from early January 1832."
SG_CSV0000000000000810.csv,"The table catalogs various details about E-Bridge Pre-School centers such as their specific codes, types of licenses, offered levels and fees, type of service, and the type of citizenship for applicable students, all of which are updated as of June 1, 2023."
SG_CSV0000000000001075.csv,"The table ""SG_CSV0000000000001075.csv"" provides annual data from 2015 to 2021 on various sectors such as Arts & Heritage, Community, Education, Health, Religious, Others, Social & Welfare, and Sports, detailing the corresponding numerical values or contributions associated with each sector each year."
SG_CSV0000000000000809.csv,"The table provides detailed information about various buildings in Singapore, covering details such as their names, addresses, types, Green Mark status, size categorizations, gross floor areas, energy use intensities for the years 2017 and 2018, and voluntary disclosure status."
SG_CSV0000000000001317.csv,"The table SG_CSV0000000000001317.csv presents annual data on the population size categorized by gender, indicating the number of male and female individuals from the year 2006 to 2022."
SG_CSV0000000000000124.csv,"The table SG_CSV0000000000000124.csv records monthly data from the year 1980 showing values associated with different ethnic groups, specifically ""Total,"" ""Chinese,"" ""Indians,"" ""Others,"" and ""Inter-Ethnic,"" across various months from January to December."
SG_CSV0000000000000786.csv,"The table ""SG_CSV0000000000000786.csv"" provides an annual record of road lengths measured in kilometers for different types of roads—Expressway, Arterial Road, Collector Road, and Local Road—in the years from 2005 to 2017."
SG_CSV0000000000000646.csv,"The table provides data on the number and ratio to population of various healthcare professions, including Doctors, Nurses, Dentists, Pharmacists, and Optometrists and Opticians, per 1,000 people in a given year from 2006 to 2015, with each row detailing the statistics for a specific profession across different years."
SG_CSV0000000000000289.csv,"The table SG_CSV0000000000000289.csv records quarterly data from 2011 to 2017, indicating an index value for two different property types, office and retail, reflecting trends and changes in these sectors over time."
SG_CSV0000000000000835.csv,"The table captures monthly data on the number of births in 2019 categorized by the race of the mother and attended by various birth attendants, such as ambulance officers, paramedics, doctors in both private and public sector hospitals, and midwives or nurses, with the total birth count provided for each category."
SG_CSV0000000000001059.csv,"The table SG_CSV0000000000001059.csv presents data on the number of active members categorized by age groups for each year from 2014 to 2018, indicating trends in membership across different age demographics over time."
SG_CSV0000000000000634.csv,"The table presents the population numbers of different ethnic groups in Singapore for the years 2008, 2013, and 2018, listing the counts for Chinese, Malay, Indian, and other ethnicities."
SG_CSV0000000000001388.csv,"The table ""SG_CSV0000000000001388.csv"" details the number of qualified driving license holders across various classes of licenses from the year 2007 to 2011."
SG_CSV0000000000001412.csv,"The table SG_CSV0000000000001412.csv provides detailed information about various architectural projects, including the names of foreign architects and their companies, board of architects-registered architects involved, specific project details and timelines, and their respective clients, as well as the dates when projects were submitted and approved in Singapore."
SG_CSV0000000000000044.csv,"The table ""SG_CSV0000000000000044.csv"" contains detailed information about business entities registered with the Accounting and Corporate Regulatory Authority of Singapore (ACRA), including unique entity numbers (UEN), entity names, both primary and secondary businesses as per SSIC codes and descriptions, their business constitution types, status descriptions, regulatory and incorporation dates, and detailed address information, along with the number of charges and officers associated with each entity."
