LEFT_TABLE,LEFT_COLUMN,LEFT_DESCRIPTION,RIGHT_TABLE,RIGHT_COLUMN,RIGHT_DESCRIPTION
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_children3"" column likely indicates a binary response, potentially capturing whether there is a specific restriction or ban related to a third aspect of children, with possible values of 'Yes' or 'No' for each respondent in the survey.",SG_CSV0000000000001714.csv,ban_children3,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_children4' column indicates whether a survey respondent has restrictions or bans related to the presence or number of children in their household, capturing specific criteria or thresholds associated with such restrictions.",SG_CSV0000000000001714.csv,ban_children4,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_no_ofchildren"" column indicates whether restrictions or bans are associated with a specific number of children in the respondent's context, typically reflecting a binary ""Yes"" or ""No"" response.",SG_CSV0000000000001714.csv,ban_no_ofchildren,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The 'ban_age_youngest' column indicates whether there is a restriction or a mode of consideration applied to the age of the youngest member associated with the data in context.,SG_CSV0000000000001714.csv,ban_age_youngest,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_q28"" in the table indicates respondents' binary responses, typically ""Yes"" or ""No,"" to a specific question within the survey, likely related to a particular opinion, behavior, or demographic attribute explored in the survey.",SG_CSV0000000000001714.csv,ban_q28,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_q30_1"" column indicates a binary response, represented by ""Yes"" or ""No,"" to a particular question or criterion related to ban-related factors or conditions in the dataset.",SG_CSV0000000000001714.csv,ban_q30_1,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'ban_q30_2' contains categorical data indicating responses to a specific survey question, with possible values of 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_q30_2,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column ""ban_q30_3"" contains binary values ""Yes"" or ""No,"" potentially indicating whether respondents agreed or disagreed with a specific statement or condition related to a question labeled as Q30_3 in a survey conducted in Singapore.",SG_CSV0000000000001714.csv,ban_q30_3,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_q30_4"" column indicates the respondent's answer to a specific survey question related to a ban, with responses captured as ""Yes"" or ""No.""",SG_CSV0000000000001714.csv,ban_q30_4,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_q32"" column contains binary responses indicating either ""Yes"" or ""No"" to a particular question or condition related to a ban, which is part of a larger set of categorized questions or restrictions likely imposed on the respondents.",SG_CSV0000000000001714.csv,ban_q32,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column 'ban_q431' contains binary responses indicating whether a particular condition or preference related to the survey question labeled as q431 is present, which is recorded as 'Yes' or 'No' for each respondent.",SG_CSV0000000000001714.csv,ban_q431,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_q432"" column contains binary responses indicating whether a specific condition or question related to personal or demographic information in the survey was answered with ""Yes"" or ""No.""",SG_CSV0000000000001714.csv,ban_q432,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
